Description	Price	Prime	URL	Stars
ARZOPA Monitor Portatile, Schermo Portatile 15,6 Pollici, 1920x1080 FHD, Supporto HDMI/Tipo-C/USB-C, Schermo da Gioco Eye-Care, Doppi Altoparlanti Incorporati per Laptop/PC/Mac/PS3/4/5/Xbox	129,	True	https://www.amazon.it/Monitor-portatile-monitor-ARZOPA-1920x1080/dp/B092KKLH93/ref=sr_1_146?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-146	4,5 su 5 stelle
AiTodos® Supporto pc Portatile, Lega di Alluminio, Leggero, Antiscivolo, Portatile Pieghevole, Supporto per Laptop - Ventilazione e Dissipazione del Calore, Regolazione a 6 Marce - Laptop Stand	11,	False	https://www.amazon.it/AiTodos%C2%AE-Portatile-Alluminio-Antiscivolo-Pieghevole/dp/B0BJKGR6B4/ref=sr_1_147?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-147	4,5 su 5 stelle
STILORD 'Nico' Borsa lavoro pelle da uomo a tracolla Borsa porta computer 15,6 pollici Portadocumenti per ufficio business università	159,	True	https://www.amazon.it/STILORD-tracolla-computer-Portadocumenti-universit%C3%A0/dp/B076M44NCL/ref=sr_1_148?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-148	4,5 su 5 stelle
Baseus Hub USB C 7 in 1 Adattatore con HDMI 4K@60Hz, PD 100W, 3 USB-A 3.0 5Gbps, Lettore Schede SD/TF, Docking Station per Computer Portatili per MacBook/Surface Pro/iPad/Steam Deck/Rog Ally/Samsung	19,	False	https://www.amazon.it/Baseus-Adattatore-Lettore-Computer-Portatili/dp/B0C9JKKL7N/ref=sr_1_149?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-149	4,5 su 5 stelle
RONCATO Clayton zaino slim porta pc 14''	95,	False	https://www.amazon.it/RONCATO-Clayton-zaino-slim-porta/dp/B0BH4QZLY1/ref=sr_1_150?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-150	N/A
"Samsonite Laptop Backpack 15,6"", Zaino per laptop, Black"	115,	True	https://www.amazon.it/Samsonite-Laptop-Backpack-Zaino-laptop/dp/B0CMTYV9KD/ref=sr_1_151?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-151	4,2 su 5 stelle
Moleskine Device Bag Collezione Classic Leather, Borsa Porta PC Verticale in Pelle, Zaino Porta PC per Laptop, Notebook, iPad, Computer fino a 15'', Dimensioni 30 x 8,5 x 40 cm, Colore Nero	149,	True	https://www.amazon.it/Moleskine-ET84UDBV-Zaini-Accessori-NERO/dp/B07B639C1M/ref=sr_1_152?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-152	4,6 su 5 stelle
BERLINER BAGS Borsa per computer portatile in pelle vintage Madrid, cartella per uomo e donna - marrone, Marrone	129,	True	https://www.amazon.it/Berliner-Bags-laptop-vintage-valigetta/dp/B0B6C98DZK/ref=sr_1_153?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-153	4,4 su 5 stelle
Amazon Basics - Borsa compatta per computer portatile con tasche per accessori (15,6 pollici, 40 cm), nero, confezione da 1	10,	False	https://www.amazon.it/AmazonBasics-Borsa-tablet-portatile-pollici/dp/B00DUGZFWY/ref=sr_1_154?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-154	4,7 su 5 stelle
STILORD 'Beau' Borsa Computer 15.6 Pollici Pelle Vintage Borsetta per Uomo e Donna Cuoio Autentica Fodera Pc 15,6 Pollici MacBook Pro Custodia	99,	False	https://www.amazon.it/STILORD-Beau-Computer-Borsetta-Autentica/dp/B0CWLQSBBV/ref=sr_1_155?dib=eyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103946&sr=8-155	4,8 su 5 stelle
"HP 250 G9 Computer portatile Display 15.6"" 1366 x 768 Pixel Intel N4500 8 GB DDR4-SDRAM 256GB SSD Wi-Fi OPEN OFFICE W11"	279,	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo3NDUzMjkxNTk5ODQwNzk6MTczMjEwMzk0NjpzcF9idGY6MzAwMjcwNDc4OTM2NzMyOjowOjo&url=%2FHP-250-G9-portatile-DDR4-SDRAM%2Fdp%2FB0CV14JFZ6%2Fref%3Dsr_1_156_sspa%3Fdib%3DeyJ2IjoiMSJ9.zLRV-HXVUSCK9RpI8oZevHJ5TSo9q0HKRTbQc5vUCkrc870gacKz_3Umyxi1a5nCUAGuQcgYKIHTmuiO8ML_vYp3TKaT-i0-oaAnPF2BkT4IqiQSCagEKHs6ulCAgYlHr05xiPoMuuKavv7649FqRVfC1R1gaPiNUIRmyCzHJo_YQVhTYor9dQa1Wie6Rv5OGtDYCi7ezfxJlUjdlVDXtazZ3147SzSm-p0w0gU57Mocf4_nBLVc4d6EP90MrQMDuEXZ4_BsOFSRL9l8SZXU1-oZb9uJU-iFrcChkpdseR8.09yxHTC_l4Fuxswfz0ZH7nvJmWuDujtSuJe3Wy0XVY4%26dib_tag%3Dse%26keywords%3Dcomputer%26nsdOptOutParam%3Dtrue%26qid%3D1732103946%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	4,2 su 5 stelle
Intel NUC 12 Pro Mini PC Core i7-1260P|12 Kerne 16 Threads Mini Desktop Computer Iris Xe Grafik|16GB RAM 512GB SSD|Windows 11 Pro Desktop Mini Computer|Bluetooth 5.3|WiFi 6E |Thunderbolt4	898,	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MToyNDc3ODUwODk3NDk0NDQ3OjE3MzIxMDM5NTA6c3BfYXRmX25leHQ6MzAwMjQ4ODg2NzM2OTMyOjowOjo&url=%2FIntel-PC-i7-1260P-Bluetooth-Thunderbolt4%2Fdp%2FB0CD7TZLZD%2Fref%3Dsr_1_145_sspa%3Fdib%3DeyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE%26dib_tag%3Dse%26keywords%3Dcomputer%26nsdOptOutParam%3Dtrue%26qid%3D1732103950%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	5,0 su 5 stelle
Beelink EQR6 Mini PC, AMD Ryzen 5 6600H (6C/12T, fino a 4.5GHz), 16GB DDR5 RAM 500GB PCIe4.0 SSD Mini Desktop Computer Dual HDMI, WiFi6, BT5.2, Dual Gigabit Ethernet	399,	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MToyNDc3ODUwODk3NDk0NDQ3OjE3MzIxMDM5NTA6c3BfYXRmX25leHQ6MzAwMzU4OTg4MTA5NTMyOjowOjo&url=%2FBeelink-EQR6-PCIe4-0-Computer-Ethernet%2Fdp%2FB0DDPWV4MR%2Fref%3Dsr_1_146_sspa%3Fdib%3DeyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE%26dib_tag%3Dse%26keywords%3Dcomputer%26nsdOptOutParam%3Dtrue%26qid%3D1732103950%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	N/A
"Notebook Lenovo SSD Cpu Intel Core I3 di 10 Gen, Display Full Hd Led da 15,6"" Ram 8Gb DDR4, SSD M2 NVME 512GB, Wifi, Bt, Windows 10 Pro, Libre Office, Pronto All'uso, Garanzia Italia"	389,	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MToyNDc3ODUwODk3NDk0NDQ3OjE3MzIxMDM5NTA6c3BfYXRmX25leHQ6MjAxNTYyNjUyNzE3OTg6OjA6Og&url=%2FLenovo-portatile-notebook-computer-pacchetto%2Fdp%2FB07JBKS45D%2Fref%3Dsr_1_147_sspa%3Fdib%3DeyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE%26dib_tag%3Dse%26keywords%3Dcomputer%26nsdOptOutParam%3Dtrue%26qid%3D1732103950%26sr%3D8-147-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,1 su 5 stelle
"Lenovo Notebook Nuovo • 24gb di Ram • CPU Intel Core i5 • Monitor 15.6"" Full HD • SSD 256 nvme + SSD 128 GB SATA • Sistema operativo Win 11 e Libre Office • Mouse + Adattatore usb Type C"	599,	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MToyNDc3ODUwODk3NDk0NDQ3OjE3MzIxMDM5NTA6c3BfYXRmX25leHQ6MzAwMzg1NTYzMTg0MjMyOjowOjo&url=%2FLenovo-Professional-Processore-i5-12Th-1235U%2Fdp%2FB0CHN14TKM%2Fref%3Dsr_1_148_sspa%3Fdib%3DeyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE%26dib_tag%3Dse%26keywords%3Dcomputer%26nsdOptOutParam%3Dtrue%26qid%3D1732103950%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,5 su 5 stelle
2021 Microsoft Surface Laptop SE con Intel Celeron N4120 (11.6-pollici, 8GB RAM, 128GB SSD) (QWERTY Inglese) Ghiacciaio (Ricondizionato)	230,	True	https://www.amazon.it/Microsoft-Surface-11-6-pollici-Ghiacciaio-Ricondizionato/dp/B0D67FYVQT/ref=sr_1_149?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-149	N/A
"Acer Chromebook 314 -1H - Computer portatile 14"" Full HD LED, Laptop (Intel Celeron N4020, 4GB RAM, 64GB eMMc, Intel UHD Graphics, Chrome OS), PC Portatile Colore Argento - Tastiera Qwerty spagnolo"	N/A	False	https://www.amazon.it/Acer-Chromebook-314-1H-portatile-operativo/dp/B09V8DJM7P/ref=sr_1_150?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-150	4,2 su 5 stelle
Dell 7010 SFF I PC Core i5 3470 3.20Ghz,RAM 8GB,SSD 240GB,DVD+RW,LICENZA WIN 10 PRO MAR (Ricondizionato)	90,	False	https://www.amazon.it/RICONDIZIONATO-3-20Ghz-LICENZA-Ricondizionato-Certificato/dp/B07H2GM4K5/ref=sr_1_151?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-151	4,4 su 5 stelle
"HP Elitebook Folio, Notebook Pc portatile Pronto All'uso, Display 14"", Intel Core i7, Ram 8GB, SSD 240GB, Win 10Pro, Pacchetto Libre Office (Ricondizionato)"	239,	False	https://www.amazon.it/HP-Elitebook-portatile-Pacchetto-Ricondizionato/dp/B095SKYX6C/ref=sr_1_152?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-152	3,9 su 5 stelle
2019 Microsoft Surface Laptop 3 con Intel Core i7-1065G7 (13.5-pollici, 16GB RAM, 256GB SSD) (QWERTY Inglese) Platino (Ricondizionato)	504,	True	https://www.amazon.it/Microsoft-Surface-Laptop-13-5-Ricondizionato/dp/B081ZL6S1Z/ref=sr_1_153?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-153	3,7 su 5 stelle
"NiPoGi Mini PC, Ιntel Alder Lake-N95 (Βeat N5095, fino a 3.4GHz),16GB RAM+512GB M.2 SSD Mini Computer Desktop, supporto 2.5"" SATA SSD, WiFi 5,Bluetooth4.2, Dual HDMI Display"	239,	True	https://www.amazon.it/NiPoGi-Alder-16GB-RAM-512GB/dp/B0C1GV3QK8/ref=sr_1_154?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-154	4,6 su 5 stelle
"ASUS ROG Strix SCAR 18 G834JYR#B0CQ2QR11P, Notebook con Monitor 18"" QHD Antiglare, 240Hz, Processore Intel Core i9 14900HX, RAM 32GB, 2TB SSD PCIE, NVIDIA GeForce RTX 4090 16GB, Win 11 Home, Nero"	4.999,	False	https://www.amazon.it/ASUS-B0CQ2QR11P-Notebook-Antiglare-Processore/dp/B0CQ2QR11P/ref=sr_1_155?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-155	4,1 su 5 stelle
Lenovo Notebook Portatile V15 G2 IJL, 15,6'' Full HD, Intel Celeron N4500, Ram 16GB, SSD 512GB, Sistema Operativo Windows 11 Pro (82QY)	349,	True	https://www.amazon.it/Lenovo-Notebook-Portatile-Operativo-82QY/dp/B0CKJ67741/ref=sr_1_156?dib=eyJ2IjoiMSJ9.TIPhaVgdQpS7v308P04eGNSau4WV52qsy5tv5a_cFzqQWd3a609LZI-piVa2w85dPwcOJGhovaQD4L6GBfdgm3cAFtpVDQXawOnO9F_GpoxRcx3IccilON4dBT91Oyzy5t_x88thFLf2fVVgRVAkUYnpksuIGhq_OhFmHBHcnvLD_50GharfKenLQU-YC0svCEKWZvNP5g4Bkf8OPQciaifQTrQ3hOFA6c7vbCb_-9gQ8Zyf0m7r3ZCS3oGU-fXAuhA9TJc6zwqy4DrVJmY4k4Ymu9Amyd35yfj2ZHv7bTw.Z0Yctr7tnOQr5t-IpYgn45CK26hx2FtgxfguGGjcdRE&dib_tag=se&keywords=computer&nsdOptOutParam=true&qid=1732103950&sr=8-156	4,1 su 5 stelle
